0.4000000000;0.9000000000;0.4000000000;0.9000000000;0.8683105837;0.8356331117;0.7930191461
0.5000000000;0.0000000000;0.5000000000;0.0000000000;0.9225083040;0.8449206791;0.8497425588
0.5000000000;0.1000000000;0.5000000000;0.1000000000;0.8762347874;0.8428092403;0.8471813863
0.5000000000;0.2000000000;0.5000000000;0.2000000000;0.8485576646;0.8409257184;0.8437331642
0.5000000000;0.3000000000;0.5000000000;0.3000000000;0.8783535028;0.8393327307;0.8391411201
0.5000000000;0.4000000000;0.5000000000;0.4000000000;0.9116993174;0.8380817696;0.8332015203
0.5000000000;0.5000000000;0.5000000000;0.5000000000;0.9007595150;0.8372104825;0.8257636703
0.5000000000;0.6000000000;0.5000000000;0.6000000000;0.8817654367;0.8367407973;0.8167299141
0.5000000000;0.7000000000;0.5000000000;0.7000000000;0.8666730604;0.8366780233;0.8060556350
0.5000000000;0.8000000000;0.5000000000;0.8000000000;0.8625619099;0.8370109769;0.7937492547
0.5000000000;0.9000000000;0.5000000000;0.9000000000;0.8718732065;0.8377131002;0.7798722343
0.6000000000;0.0000000000;0.6000000000;0.0000000000;0.9222422305;0.8492066645;0.8738210249
0.6000000000;0.1000000000;0.6000000000;0.1000000000;0.8687605680;0.8470455917;0.8695070660
0.6000000000;0.2000000000;0.6000000000;0.2000000000;0.8263245154;0.8450651533;0.8639828616
0.6000000000;0.3000000000;0.6000000000;0.3000000000;0.8556925051;0.8433304129;0.8569243733
0.6000000000;0.4000000000;0.6000000000;0.4000000000;0.9120242266;0.8418967217;0.8480606012
0.6000000000;0.5000000000;0.6000000000;0.5000000000;0.8984010284;0.8408068234;0.8371735847
0.6000000000;0.6000000000;0.6000000000;0.6000000000;0.8776238703;0.8400887446;0.8240984017
0.6000000000;0.7000000000;0.6000000000;0.7000000000;0.8603749433;0.8397546127;0.8087231692
0.6000000000;0.8000000000;0.6000000000;0.8000000000;0.8549262253;0.8398004726;0.7909890430
0.6000000000;0.9000000000;0.6000000000;0.9000000000;0.8646868249;0.8402070866;0.7708902177
0.7000000000;0.0000000000;0.7000000000;0.0000000000;0.9352208054;0.8537139670;0.9134733425
0.7000000000;0.1000000000;0.7000000000;0.1000000000;0.8956550238;0.8515309941;0.9067449793
0.7000000000;0.2000000000;0.7000000000;0.2000000000;0.8616491618;0.8494787918;0.8984366422
0.7000000000;0.3000000000;0.7000000000;0.3000000000;0.8752936167;0.8476240901;0.8881570265
0.7000000000;0.4000000000;0.7000000000;0.4000000000;0.9150424661;0.8460254345;0.8755678664
0.7000000000;0.5000000000;0.7000000000;0.5000000000;0.9017941245;0.8447301498;0.8603839350
0.7000000000;0.6000000000;0.7000000000;0.6000000000;0.8822509391;0.8437720191;0.8423730440
0.7000000000;0.7000000000;0.7000000000;0.7000000000;0.8658839990;0.8431698347;0.8213560444
0.7000000000;0.8000000000;0.7000000000;0.8000000000;0.8601403777;0.8429269079;0.7972068257
0.7000000000;0.9000000000;0.7000000000;0.9000000000;0.8684513603;0.8430315430;0.7698523166
0.8000000000;0.0000000000;0.8000000000;0.0000000000;0.9519761626;0.8582987010;0.9742974858
0.8000000000;0.1000000000;0.8000000000;0.1000000000;0.9295682027;0.8561215477;0.9643867086
0.8000000000;0.2000000000;0.8000000000;0.2000000000;0.9110062105;0.8540242731;0.9524796964
0.8000000000;0.3000000000;0.8000000000;0.3000000000;0.9140498646;0.8520744599;0.9381178784
0.8000000000;0.4000000000;0.8000000000;0.4000000000;0.9231278412;0.8503331016;0.9208957225
0.8000000000;0.5000000000;0.8000000000;0.5000000000;0.9097462861;0.8488514634;0.9004607358
0.8000000000;0.6000000000;0.8000000000;0.6000000000;0.8936241318;0.8476685798;0.8765134639
0.8000000000;0.7000000000;0.8000000000;0.7000000000;0.8803895346;0.8468095611;0.8488074915
0.8000000000;0.8000000000;0.8000000000;0.8000000000;0.8754074295;0.8462848077;0.8171494420
0.8000000000;0.9000000000;0.8000000000;0.9000000000;0.8812853881;0.8460901608;0.7813989780
0.9000000000;0.0000000000;0.9000000000;0.0000000000;0.9626390557;0.8628155105;1.0627526558
0.9000000000;0.1000000000;0.9000000000;0.1000000000;0.9540532666;0.8606709439;1.0487850630
0.9000000000;0.2000000000;0.9000000000;0.2000000000;0.9449570995;0.8585559013;1.0323584414
0.9000000000;0.3000000000;0.9000000000;0.3000000000;0.9389064021;0.8565379969;1.0129469541
0.9000000000;0.4000000000;0.9000000000;0.4000000000;0.9319668403;0.8546798710;0.9900778029
0.9000000000;0.5000000000;0.9000000000;0.5000000000;0.9199715324;0.8530359861;0.9633312286
0.9000000000;0.6000000000;0.9000000000;0.6000000000;0.9078053153;0.8516499799;0.9323405108
0.9000000000;0.7000000000;0.9000000000;0.7000000000;0.8981405725;0.8505527544;0.8967919680
0.9000000000;0.8000000000;0.9000000000;0.8000000000;0.8943192590;0.8497614176;0.8564249576
0.9000000000;0.9000000000;0.9000000000;0.9000000000;0.8979976057;0.8492791197;0.8110318757
